"@type","title","description","modified","accessLevel","identifier","distribution_@type","distribution_mediaType","distribution_format","distribution_title","distribution_description","distribution_downloadURL","distribution_accessURL","distribution_describedBy","distribution_describedByType","keyword","bureauCode","programCode","describedBy","landingPage","issued","accrualPeriodicity","spatial","publisher.@type","publisher.name","contactPoint.@type","contactPoint.fn","contactPoint.hasEmail","successfully_archived"
"dcat:Dataset","Racially or Ethnically Concentrated Areas of Poverty (R/ECAPs)","To assist communities in identifying racially/ethnically-concentrated areas of poverty (R/ECAPs), HUD has developed a census tract-based definition of R/ECAPs. The definition involves a racial/ethnic concentration threshold and a poverty test. The racial/ethnic concentration threshold is straightforward: R/ECAPs must have a non-white population of 50 percent or more. Regarding the poverty threshold, Wilson (1980) defines neighborhoods of extreme poverty as census tracts with 40 percent or more of individuals living at or below the poverty line.","2023-09-27T21:17:59.941Z","public","56de4edea8264fe5a344da9811ef5d6e","dcat:Distribution","GeoDatabase/ZIP","ZIP","Geo Database",NA,"https://opendata.arcgis.com/api/v3/datasets/56de4edea8264fe5a344da9811ef5d6e_15/downloads/data?format=fgdb&spatialRefId=4326&where=1%3D1",NA,NA,NA,"U.S. Department of Housing and Urban Development | HUD | Racially or Ethnically Concentrated Areas of Poverty | R/ECAP | AFFH | Location Affordability | Fair Housing | hud.official.content","025:00","025:000","https://hud.maps.arcgis.com/sharing/rest/content/items/56de4edea8264fe5a344da9811ef5d6e/info/metadata/metadata.xml?format=default&output=html","https://hudgis-hud.opendata.arcgis.com/datasets/56de4edea8264fe5a344da9811ef5d6e/about","2018-02-08T21:50:52.000Z",NA,"United States","org:Organization","U.S. Department of Housing and Urban Development","vcard:Contact","HUD eGIS Help Desk","mailto:GIShelpdesk@hud.gov",TRUE
"dcat:Dataset","Racially or Ethnically Concentrated Areas of Poverty (R/ECAPs)","To assist communities in identifying racially/ethnically-concentrated areas of poverty (R/ECAPs), HUD has developed a census tract-based definition of R/ECAPs. The definition involves a racial/ethnic concentration threshold and a poverty test. The racial/ethnic concentration threshold is straightforward: R/ECAPs must have a non-white population of 50 percent or more. Regarding the poverty threshold, Wilson (1980) defines neighborhoods of extreme poverty as census tracts with 40 percent or more of individuals living at or below the poverty line.","2023-09-27T21:17:59.941Z","public","56de4edea8264fe5a344da9811ef5d6e","dcat:Distribution","Shapefile/ZIP","ZIP","Shapefile",NA,"https://opendata.arcgis.com/api/v3/datasets/56de4edea8264fe5a344da9811ef5d6e_15/downloads/data?format=shp&spatialRefId=4326&where=1%3D1",NA,NA,NA,"U.S. Department of Housing and Urban Development | HUD | Racially or Ethnically Concentrated Areas of Poverty | R/ECAP | AFFH | Location Affordability | Fair Housing | hud.official.content","025:00","025:000","https://hud.maps.arcgis.com/sharing/rest/content/items/56de4edea8264fe5a344da9811ef5d6e/info/metadata/metadata.xml?format=default&output=html","https://hudgis-hud.opendata.arcgis.com/datasets/56de4edea8264fe5a344da9811ef5d6e/about","2018-02-08T21:50:52.000Z",NA,"United States","org:Organization","U.S. Department of Housing and Urban Development","vcard:Contact","HUD eGIS Help Desk","mailto:GIShelpdesk@hud.gov",TRUE
"dcat:Dataset","Racially or Ethnically Concentrated Areas of Poverty (R/ECAPs) 2020","To assist communities in identifying racially/ethnically-concentrated areas of poverty (R/ECAPs), HUD has developed a census tract-based definition of R/ECAPs. The definition involves a racial/ethnic concentration threshold and a poverty test. The racial/ethnic concentration threshold is straightforward: R/ECAPs must have a non-white population of 50 percent or more. Regarding the poverty threshold, Wilson (1980) defines neighborhoods of extreme poverty as census tracts with 40 percent or more of individuals living at or below the poverty line.","2023-09-27T21:36:44.476Z","public","35798a7569524ae48bd02625af27ba49","dcat:Distribution","GeoDatabase/ZIP","ZIP","Geo Database",NA,"https://opendata.arcgis.com/api/v3/datasets/35798a7569524ae48bd02625af27ba49_16/downloads/data?format=fgdb&spatialRefId=4326&where=1%3D1",NA,NA,NA,"U.S. Department of Housing and Urban Development | HUD | Racially or Ethnically Concentrated Areas of Poverty | R/ECAP | AFFH | Location Affordability | Fair Housing | hud.official.content | Boundaries | Economy | Location | Society | Governmental Units | Administrative and Statistical Boundaries | UNITED STATES OF AMERICA | UNITED STATES MINOR OUTLYING ISLANDS","025:00","025:000","https://hud.maps.arcgis.com/sharing/rest/content/items/35798a7569524ae48bd02625af27ba49/info/metadata/metadata.xml?format=default&output=html","https://hudgis-hud.opendata.arcgis.com/datasets/35798a7569524ae48bd02625af27ba49/about","2023-09-27T21:22:30.000Z",NA,"United States","org:Organization","U.S. Department of Housing and Urban Development","vcard:Contact","HUD eGIS Help Desk","mailto:GIShelpdesk@hud.gov",TRUE
"dcat:Dataset","Racially or Ethnically Concentrated Areas of Poverty (R/ECAPs) 2020","To assist communities in identifying racially/ethnically-concentrated areas of poverty (R/ECAPs), HUD has developed a census tract-based definition of R/ECAPs. The definition involves a racial/ethnic concentration threshold and a poverty test. The racial/ethnic concentration threshold is straightforward: R/ECAPs must have a non-white population of 50 percent or more. Regarding the poverty threshold, Wilson (1980) defines neighborhoods of extreme poverty as census tracts with 40 percent or more of individuals living at or below the poverty line.","2023-09-27T21:36:44.476Z","public","35798a7569524ae48bd02625af27ba49","dcat:Distribution","Shapefile/ZIP","ZIP","Shapefile",NA,"https://opendata.arcgis.com/api/v3/datasets/35798a7569524ae48bd02625af27ba49_16/downloads/data?format=shp&spatialRefId=4326&where=1%3D1",NA,NA,NA,"U.S. Department of Housing and Urban Development | HUD | Racially or Ethnically Concentrated Areas of Poverty | R/ECAP | AFFH | Location Affordability | Fair Housing | hud.official.content | Boundaries | Economy | Location | Society | Governmental Units | Administrative and Statistical Boundaries | UNITED STATES OF AMERICA | UNITED STATES MINOR OUTLYING ISLANDS","025:00","025:000","https://hud.maps.arcgis.com/sharing/rest/content/items/35798a7569524ae48bd02625af27ba49/info/metadata/metadata.xml?format=default&output=html","https://hudgis-hud.opendata.arcgis.com/datasets/35798a7569524ae48bd02625af27ba49/about","2023-09-27T21:22:30.000Z",NA,"United States","org:Organization","U.S. Department of Housing and Urban Development","vcard:Contact","HUD eGIS Help Desk","mailto:GIShelpdesk@hud.gov",TRUE
"dcat:Dataset","Rental Housing Finance Survey","The purpose of the RHFS is to provide current and continuous measure of the financial health and property characteristics of single-family and multifamily rental housing properties in the United States.  The survey provides information on the financing of single-family and multifamily rental housing properties with emphasis on new originations for purchase, refinancing, and loan terms associated with these originations. In addition, the survey includes information on property characteristics, such as number of units, amenities available, rental income and expenditure information.  This survey was conducted in 2012 and will be conducted in 2015.","2014-08-05","public","HUD180","dcat:Distribution","application/vnd.ms-excel","xls","2012 National Summary Tables",NA,"http://www.huduser.gov/portal/datasets/rhfs/2012_RHFS_National_Tables_v3.0.xls",NA,NA,NA,"Financing | Multifamily-apartments | RHFS | Rental-Housing-Finance-Survey | financial-health | mortgages | origination | ownership | ownership-costs | single-family-homes","025:28","025:000","http://www.huduser.gov/portal/datasets/rhfs/home.html#documentation","https://www.census.gov/programs-surveys/rhfs.html","2012",NA,"USA","org:Organization","U.S. Department of Housing and Urban Development","vcard:Contact","George Carter","mailto:george.r.carter@hud.gov",TRUE
"dcat:Dataset","Rental Housing Finance Survey","The purpose of the RHFS is to provide current and continuous measure of the financial health and property characteristics of single-family and multifamily rental housing properties in the United States.  The survey provides information on the financing of single-family and multifamily rental housing properties with emphasis on new originations for purchase, refinancing, and loan terms associated with these originations. In addition, the survey includes information on property characteristics, such as number of units, amenities available, rental income and expenditure information.  This survey was conducted in 2012 and will be conducted in 2015.","2014-08-05","public","HUD180","dcat:Distribution","application/vnd.ms-excel","xls","2012 Pittsburgh Summary Tables",NA,"http://www.huduser.gov/portal/datasets/rhfs/2012_RHFS_Pittsburgh_Tables_v3.0.xls",NA,NA,NA,"Financing | Multifamily-apartments | RHFS | Rental-Housing-Finance-Survey | financial-health | mortgages | origination | ownership | ownership-costs | single-family-homes","025:28","025:000","http://www.huduser.gov/portal/datasets/rhfs/home.html#documentation","https://www.census.gov/programs-surveys/rhfs.html","2012",NA,"USA","org:Organization","U.S. Department of Housing and Urban Development","vcard:Contact","George Carter","mailto:george.r.carter@hud.gov",TRUE
"dcat:Dataset","Residential Construction Permits by County","This dataset contains data on permits for residential construction collected in the Census Bureau's Building Permits Survey. Data is aggregated to the County level. Data is only for final permits, not preliminary permits. Final permit data is published in May of the following year. Annual data are available from 1980 through the most recent reporting year, and may also contain imputed values. This dataset is part of the State of the Cities Data Systems (SOCDS).","2023-11-16T21:47:19.186Z","public","da836467b4904711b14d74acbc4568be","dcat:Distribution","GeoDatabase/ZIP","ZIP","Geo Database",NA,"https://opendata.arcgis.com/api/v3/datasets/da836467b4904711b14d74acbc4568be_24/downloads/data?format=fgdb&spatialRefId=4326&where=1%3D1",NA,NA,NA,"County | HUD | hud.official.content | HUD | Census | Community Indicators | Economic Development | Permits","025:00","025:000","https://hud.maps.arcgis.com/sharing/rest/content/items/da836467b4904711b14d74acbc4568be/info/metadata/metadata.xml?format=default&output=html","https://hudgis-hud.opendata.arcgis.com/datasets/da836467b4904711b14d74acbc4568be/about","2020-11-18T19:44:43.000Z",NA,"United States","org:Organization","U.S. Department of Housing and Urban Development","vcard:Contact","HUD eGIS Help Desk","mailto:GIShelpdesk@hud.gov",TRUE
"dcat:Dataset","Residential Construction Permits by County","This dataset contains data on permits for residential construction collected in the Census Bureau's Building Permits Survey. Data is aggregated to the County level. Data is only for final permits, not preliminary permits. Final permit data is published in May of the following year. Annual data are available from 1980 through the most recent reporting year, and may also contain imputed values. This dataset is part of the State of the Cities Data Systems (SOCDS).","2023-11-16T21:47:19.186Z","public","da836467b4904711b14d74acbc4568be","dcat:Distribution","Shapefile/ZIP","ZIP","Shapefile",NA,"https://opendata.arcgis.com/api/v3/datasets/da836467b4904711b14d74acbc4568be_24/downloads/data?format=shp&spatialRefId=4326&where=1%3D1",NA,NA,NA,"County | HUD | hud.official.content | HUD | Census | Community Indicators | Economic Development | Permits","025:00","025:000","https://hud.maps.arcgis.com/sharing/rest/content/items/da836467b4904711b14d74acbc4568be/info/metadata/metadata.xml?format=default&output=html","https://hudgis-hud.opendata.arcgis.com/datasets/da836467b4904711b14d74acbc4568be/about","2020-11-18T19:44:43.000Z",NA,"United States","org:Organization","U.S. Department of Housing and Urban Development","vcard:Contact","HUD eGIS Help Desk","mailto:GIShelpdesk@hud.gov",TRUE
"dcat:Dataset","Revitalization Areas","This service provides location and program data for HUD-FHA Revitalization Areas. Revitalization Areas are HUD-designated geographic areas authorized by Congress under provisions of the National Housing Act intended to promote ""revitalization, through expanded homeownership opportunities.” HUD-owned single-family properties located in a Revitalization Areas are eligible for discounted sale through special programs, including the Asset Control Areas (ACA) Program, and the Good Neighbor Next Door (GNND) Program. Revitalization Areas are determined by comparing a block group's median household income and home ownership rate to the respective rates of the surrounding area. If the block group is located in a CBSA Metropolitan area, then the metro area is used. However, if the block group is located in a Non-Metro area, then the state rate is used.","2023-08-11T20:01:18.706Z","public","2ba3fb3413e44765869e9da7616f24f1","dcat:Distribution","GeoDatabase/ZIP","ZIP","Geo Database",NA,"https://opendata.arcgis.com/api/v3/datasets/2ba3fb3413e44765869e9da7616f24f1_18/downloads/data?format=fgdb&spatialRefId=4326&where=1%3D1",NA,NA,NA,"U.S. Department of Housing and Urban Development | HUD | Revitalization Areas | Federal Housing Administration | FHA | Real Estate Owned Properties | REO | Single Family | SF | Community Development Programs | HUD.Official.Content","025:00","025:000","https://hud.maps.arcgis.com/sharing/rest/content/items/2ba3fb3413e44765869e9da7616f24f1/info/metadata/metadata.xml?format=default&output=html","https://hudgis-hud.opendata.arcgis.com/datasets/2ba3fb3413e44765869e9da7616f24f1/about","2019-03-15T19:46:16.000Z",NA,"United States","org:Organization","U.S. Department of Housing and Urban Development","vcard:Contact","HUD eGIS Help Desk","mailto:GIShelpdesk@hud.gov",TRUE
"dcat:Dataset","Revitalization Areas","This service provides location and program data for HUD-FHA Revitalization Areas. Revitalization Areas are HUD-designated geographic areas authorized by Congress under provisions of the National Housing Act intended to promote ""revitalization, through expanded homeownership opportunities.” HUD-owned single-family properties located in a Revitalization Areas are eligible for discounted sale through special programs, including the Asset Control Areas (ACA) Program, and the Good Neighbor Next Door (GNND) Program. Revitalization Areas are determined by comparing a block group's median household income and home ownership rate to the respective rates of the surrounding area. If the block group is located in a CBSA Metropolitan area, then the metro area is used. However, if the block group is located in a Non-Metro area, then the state rate is used.","2023-08-11T20:01:18.706Z","public","2ba3fb3413e44765869e9da7616f24f1","dcat:Distribution","Shapefile/ZIP","ZIP","Shapefile",NA,"https://opendata.arcgis.com/api/v3/datasets/2ba3fb3413e44765869e9da7616f24f1_18/downloads/data?format=shp&spatialRefId=4326&where=1%3D1",NA,NA,NA,"U.S. Department of Housing and Urban Development | HUD | Revitalization Areas | Federal Housing Administration | FHA | Real Estate Owned Properties | REO | Single Family | SF | Community Development Programs | HUD.Official.Content","025:00","025:000","https://hud.maps.arcgis.com/sharing/rest/content/items/2ba3fb3413e44765869e9da7616f24f1/info/metadata/metadata.xml?format=default&output=html","https://hudgis-hud.opendata.arcgis.com/datasets/2ba3fb3413e44765869e9da7616f24f1/about","2019-03-15T19:46:16.000Z",NA,"United States","org:Organization","U.S. Department of Housing and Urban Development","vcard:Contact","HUD eGIS Help Desk","mailto:GIShelpdesk@hud.gov",TRUE
"dcat:Dataset","Revitalization Areas by Block Group","This service denotes HUD designated Revitalization Areas - areas eligible for discounted sale of HUD-owned single family properties through special programs - by 2010 U.S. Census Block Groups. Revitalization Areas are HUD-designated geographic areas authorized by Congress under provisions of the National Housing Act intended to promote ""revitalization, through expanded homeownership opportunities.” HUD-owned single-family properties located in a Revitalization Areas are eligible for discounted sale through special programs, including the Asset Control Areas (ACA) Program, and the Good Neighbor Next Door (GNND) Program.","2023-08-09T19:51:54.518Z","public","a2bcd1a7e07347248a406c92243f1cde","dcat:Distribution","GeoDatabase/ZIP","ZIP","Geo Database",NA,"https://opendata.arcgis.com/api/v3/datasets/a2bcd1a7e07347248a406c92243f1cde/downloads/data?format=fgdb&spatialRefId=4326&where=1%3D1",NA,NA,NA,"U.S. Department of Housing and Urban Development | HUD | Revitalization Areas | Federal Housing Administration | FHA | Real Estate Owned Properties | REO | Single Family | SF | Community Development Programs | Block Group | Polygon | HUD.Official.Content","025:00","025:000","https://hud.maps.arcgis.com/sharing/rest/content/items/a2bcd1a7e07347248a406c92243f1cde/info/metadata/metadata.xml?format=default&output=html","https://hudgis-hud.opendata.arcgis.com/datasets/a2bcd1a7e07347248a406c92243f1cde/about","2019-04-05T22:37:05.000Z",NA,"United States","org:Organization","U.S. Department of Housing and Urban Development","vcard:Contact","HUD eGIS Help Desk","mailto:GIShelpdesk@hud.gov",FALSE
"dcat:Dataset","Revitalization Areas by Block Group","This service denotes HUD designated Revitalization Areas - areas eligible for discounted sale of HUD-owned single family properties through special programs - by 2010 U.S. Census Block Groups. Revitalization Areas are HUD-designated geographic areas authorized by Congress under provisions of the National Housing Act intended to promote ""revitalization, through expanded homeownership opportunities.” HUD-owned single-family properties located in a Revitalization Areas are eligible for discounted sale through special programs, including the Asset Control Areas (ACA) Program, and the Good Neighbor Next Door (GNND) Program.","2023-08-09T19:51:54.518Z","public","a2bcd1a7e07347248a406c92243f1cde","dcat:Distribution","Shapefile/ZIP","ZIP","Shapefile",NA,"https://opendata.arcgis.com/api/v3/datasets/a2bcd1a7e07347248a406c92243f1cde_9/downloads/data?format=shp&spatialRefId=4326&where=1%3D1",NA,NA,NA,"U.S. Department of Housing and Urban Development | HUD | Revitalization Areas | Federal Housing Administration | FHA | Real Estate Owned Properties | REO | Single Family | SF | Community Development Programs | Block Group | Polygon | HUD.Official.Content","025:00","025:000","https://hud.maps.arcgis.com/sharing/rest/content/items/a2bcd1a7e07347248a406c92243f1cde/info/metadata/metadata.xml?format=default&output=html","https://hudgis-hud.opendata.arcgis.com/datasets/a2bcd1a7e07347248a406c92243f1cde/about","2019-04-05T22:37:05.000Z",NA,"United States","org:Organization","U.S. Department of Housing and Urban Development","vcard:Contact","HUD eGIS Help Desk","mailto:GIShelpdesk@hud.gov",FALSE
"dcat:Dataset","Revitalization Areas by Block Group","This service provides location and program data for Revitalization Areas by Block Group. Revitalization Areas are HUD-designated geographic areas authorized by Congress under provisions of the National Housing Act intended to promote ""revitalization, through expanded homeownership opportunities.” HUD-owned single-family properties located in a Revitalization Areas are eligible for discounted sale through special programs, including the Asset Control Areas (ACA) Program, and the Good Neighbor Next Door (GNND) Program. Revitalization Areas are determined by comparing a block group's median household income and home ownership rate to the respective rates of the surrounding area. If the block group is located in a CBSA Metropolitan area, then the metro area is used. However, if the block group is located in a Non-Metro area, then the state rate is used. ","2024-02-02T02:05:55.000Z","public","afb42d7c7eac4f5da1ff4a7b8ea27d89","dcat:Distribution","GeoDatabase/ZIP","ZIP","Geo Database",NA,"https://opendata.arcgis.com/api/v3/datasets/afb42d7c7eac4f5da1ff4a7b8ea27d89/downloads/data?format=fgdb&spatialRefId=4326&where=1%3D1",NA,NA,NA,"Revitalization Area","025:00","025:000","https://hud.maps.arcgis.com/sharing/rest/content/items/afb42d7c7eac4f5da1ff4a7b8ea27d89/info/metadata/metadata.xml?format=default&output=html","https://hudgis-hud.opendata.arcgis.com/datasets/afb42d7c7eac4f5da1ff4a7b8ea27d89/about","2019-02-15T16:26:47.000Z",NA,"United States","org:Organization","U.S. Department of Housing and Urban Development","vcard:Contact","HUD eGIS Help Desk","mailto:GIShelpdesk@hud.gov",FALSE
"dcat:Dataset","Revitalization Areas by Block Group","This service provides location and program data for Revitalization Areas by Block Group. Revitalization Areas are HUD-designated geographic areas authorized by Congress under provisions of the National Housing Act intended to promote ""revitalization, through expanded homeownership opportunities.” HUD-owned single-family properties located in a Revitalization Areas are eligible for discounted sale through special programs, including the Asset Control Areas (ACA) Program, and the Good Neighbor Next Door (GNND) Program. Revitalization Areas are determined by comparing a block group's median household income and home ownership rate to the respective rates of the surrounding area. If the block group is located in a CBSA Metropolitan area, then the metro area is used. However, if the block group is located in a Non-Metro area, then the state rate is used. ","2024-02-02T02:05:55.000Z","public","afb42d7c7eac4f5da1ff4a7b8ea27d89","dcat:Distribution","Shapefile/ZIP","ZIP","Shapefile",NA,"https://opendata.arcgis.com/api/v3/datasets/afb42d7c7eac4f5da1ff4a7b8ea27d89/downloads/data?format=shp&spatialRefId=4326&where=1%3D1",NA,NA,NA,"Revitalization Area","025:00","025:000","https://hud.maps.arcgis.com/sharing/rest/content/items/afb42d7c7eac4f5da1ff4a7b8ea27d89/info/metadata/metadata.xml?format=default&output=html","https://hudgis-hud.opendata.arcgis.com/datasets/afb42d7c7eac4f5da1ff4a7b8ea27d89/about","2019-02-15T16:26:47.000Z",NA,"United States","org:Organization","U.S. Department of Housing and Urban Development","vcard:Contact","HUD eGIS Help Desk","mailto:GIShelpdesk@hud.gov",FALSE
"dcat:Dataset","Rural Innovation Fund Grantee Areas","This dataset provides location and program information for Rural Innovation Fund (RIF) grant allocation areas. Data for this service is derived from one of two sources: Rural Innovation Fund grantee applications describing proposed allocation areas using U.S. Census block geography, or block-level data identified and selected through the use of mapping tool available to applicants through HUDUSER.gov. Each Grantee was allowed up to three target area locations according to the RIF NOFA. Some Grantee locations serve the same target areas so the map layer does include some overlapping boundaries.","2023-08-09T21:07:34.303Z","public","5089f5682e8d4ad483bec3966ddbc45f","dcat:Distribution","GeoDatabase/ZIP","ZIP","Geo Database",NA,"https://opendata.arcgis.com/api/v3/datasets/5089f5682e8d4ad483bec3966ddbc45f_19/downloads/data?format=fgdb&spatialRefId=4326&where=1%3D1",NA,NA,NA,"U.S. Department of Housing and Urban Development | HUD | Community Planning and Development | CPD | Rural Innovation Fund | RIF | Community Development Programs | HUD.Official.Content","025:00","025:000","https://hud.maps.arcgis.com/sharing/rest/content/items/5089f5682e8d4ad483bec3966ddbc45f/info/metadata/metadata.xml?format=default&output=html","https://hudgis-hud.opendata.arcgis.com/datasets/5089f5682e8d4ad483bec3966ddbc45f/about","2018-02-16T21:22:36.000Z",NA,"United States","org:Organization","U.S. Department of Housing and Urban Development","vcard:Contact","HUD eGIS Help Desk","mailto:GIShelpdesk@hud.gov",TRUE
"dcat:Dataset","Rural Innovation Fund Grantee Areas","This dataset provides location and program information for Rural Innovation Fund (RIF) grant allocation areas. Data for this service is derived from one of two sources: Rural Innovation Fund grantee applications describing proposed allocation areas using U.S. Census block geography, or block-level data identified and selected through the use of mapping tool available to applicants through HUDUSER.gov. Each Grantee was allowed up to three target area locations according to the RIF NOFA. Some Grantee locations serve the same target areas so the map layer does include some overlapping boundaries.","2023-08-09T21:07:34.303Z","public","5089f5682e8d4ad483bec3966ddbc45f","dcat:Distribution","Shapefile/ZIP","ZIP","Shapefile",NA,"https://opendata.arcgis.com/api/v3/datasets/5089f5682e8d4ad483bec3966ddbc45f_19/downloads/data?format=shp&spatialRefId=4326&where=1%3D1",NA,NA,NA,"U.S. Department of Housing and Urban Development | HUD | Community Planning and Development | CPD | Rural Innovation Fund | RIF | Community Development Programs | HUD.Official.Content","025:00","025:000","https://hud.maps.arcgis.com/sharing/rest/content/items/5089f5682e8d4ad483bec3966ddbc45f/info/metadata/metadata.xml?format=default&output=html","https://hudgis-hud.opendata.arcgis.com/datasets/5089f5682e8d4ad483bec3966ddbc45f/about","2018-02-16T21:22:36.000Z",NA,"United States","org:Organization","U.S. Department of Housing and Urban Development","vcard:Contact","HUD eGIS Help Desk","mailto:GIShelpdesk@hud.gov",TRUE
"dcat:Dataset","Sandy Damage Estimates by Block Group","This dataset denotes Sandy Damage Estimates Based on FEMA Individual Assistance (IA) Registrant Inspection Data. A FEMA housing inspection for renters is used to assess personal property loss and for owners to assess damage to their home as well as personal property. This inspection is done to determine eligibility for FEMA Individual Assistance. For both rental and owner inspections, if the property has flood damage the inspector measures the height of the flooding. They indicate the highest floor of the flooding (for example, Basement, 1st floor, 2nd floor, etc…) and the extent of the flooding in that room. In addition, for the units without flooding, HUD has estimated minor/major/severe damage based on the damage inspection estimates for real property (owner) and personal property (renter).","2023-08-21T22:05:37.103Z","public","bc4e8a6e4a384b729cb95a09ebf2047b","dcat:Distribution","GeoDatabase/ZIP","ZIP","Geo Database",NA,"https://opendata.arcgis.com/api/v3/datasets/bc4e8a6e4a384b729cb95a09ebf2047b_0/downloads/data?format=fgdb&spatialRefId=4326&where=1%3D1",NA,NA,NA,"FEMA | Sandy | Damage | HUD.Official.Content | Boundaries | Economy | Location | Society | Governmental Units | and Administrative and Statistical Boundaries | UNITED STATES OF AMERICA | UNITED STATES MINOR OUTLYING ISLANDS","025:00","025:000","https://hud.maps.arcgis.com/sharing/rest/content/items/bc4e8a6e4a384b729cb95a09ebf2047b/info/metadata/metadata.xml?format=default&output=html","https://hudgis-hud.opendata.arcgis.com/datasets/bc4e8a6e4a384b729cb95a09ebf2047b/about","2014-10-06T18:29:51.000Z",NA,"United States","org:Organization","U.S. Department of Housing and Urban Development","vcard:Contact","HUD eGIS Help Desk","mailto:GIShelpdesk@hud.gov",TRUE
"dcat:Dataset","Sandy Damage Estimates by Block Group","This dataset denotes Sandy Damage Estimates Based on FEMA Individual Assistance (IA) Registrant Inspection Data. A FEMA housing inspection for renters is used to assess personal property loss and for owners to assess damage to their home as well as personal property. This inspection is done to determine eligibility for FEMA Individual Assistance. For both rental and owner inspections, if the property has flood damage the inspector measures the height of the flooding. They indicate the highest floor of the flooding (for example, Basement, 1st floor, 2nd floor, etc…) and the extent of the flooding in that room. In addition, for the units without flooding, HUD has estimated minor/major/severe damage based on the damage inspection estimates for real property (owner) and personal property (renter).","2023-08-21T22:05:37.103Z","public","bc4e8a6e4a384b729cb95a09ebf2047b","dcat:Distribution","Shapefile/ZIP","ZIP","Shapefile",NA,"https://opendata.arcgis.com/api/v3/datasets/bc4e8a6e4a384b729cb95a09ebf2047b_0/downloads/data?format=shp&spatialRefId=4326&where=1%3D1",NA,NA,NA,"FEMA | Sandy | Damage | HUD.Official.Content | Boundaries | Economy | Location | Society | Governmental Units | and Administrative and Statistical Boundaries | UNITED STATES OF AMERICA | UNITED STATES MINOR OUTLYING ISLANDS","025:00","025:000","https://hud.maps.arcgis.com/sharing/rest/content/items/bc4e8a6e4a384b729cb95a09ebf2047b/info/metadata/metadata.xml?format=default&output=html","https://hudgis-hud.opendata.arcgis.com/datasets/bc4e8a6e4a384b729cb95a09ebf2047b/about","2014-10-06T18:29:51.000Z",NA,"United States","org:Organization","U.S. Department of Housing and Urban Development","vcard:Contact","HUD eGIS Help Desk","mailto:GIShelpdesk@hud.gov",TRUE
"dcat:Dataset","School Proficiency Index","This dataset denotes values of the School Proficiency Index. The index illustrates school-level data to describe neighborhoods relative to nearby school performance. Specifically, the data is on the performance of 4th grade students on state exams to describe which neighborhoods have high-performing elementary schools nearby and which are near lower performing elementary schools.","2023-07-21T19:26:59.136Z","public","11a058178b9d471292ae2571e84d9ca8","dcat:Distribution","GeoDatabase/ZIP","ZIP","Geo Database",NA,"https://opendata.arcgis.com/api/v3/datasets/11a058178b9d471292ae2571e84d9ca8_22/downloads/data?format=fgdb&spatialRefId=4326&where=1%3D1",NA,NA,NA,"U.S. Department of Housing and Urban Development | HUD | School Proficiency Index | Fair Housing | AFFH | hud.official.content","025:00","025:000","https://hud.maps.arcgis.com/sharing/rest/content/items/11a058178b9d471292ae2571e84d9ca8/info/metadata/metadata.xml?format=default&output=html","https://hudgis-hud.opendata.arcgis.com/datasets/11a058178b9d471292ae2571e84d9ca8/about","2017-04-21T19:48:58.000Z",NA,"United States","org:Organization","U.S. Department of Housing and Urban Development","vcard:Contact","HUD eGIS Help Desk","mailto:GIShelpdesk@hud.gov",TRUE
"dcat:Dataset","School Proficiency Index","This dataset denotes values of the School Proficiency Index. The index illustrates school-level data to describe neighborhoods relative to nearby school performance. Specifically, the data is on the performance of 4th grade students on state exams to describe which neighborhoods have high-performing elementary schools nearby and which are near lower performing elementary schools.","2023-07-21T19:26:59.136Z","public","11a058178b9d471292ae2571e84d9ca8","dcat:Distribution","Shapefile/ZIP","ZIP","Shapefile",NA,"https://opendata.arcgis.com/api/v3/datasets/11a058178b9d471292ae2571e84d9ca8_22/downloads/data?format=shp&spatialRefId=4326&where=1%3D1",NA,NA,NA,"U.S. Department of Housing and Urban Development | HUD | School Proficiency Index | Fair Housing | AFFH | hud.official.content","025:00","025:000","https://hud.maps.arcgis.com/sharing/rest/content/items/11a058178b9d471292ae2571e84d9ca8/info/metadata/metadata.xml?format=default&output=html","https://hudgis-hud.opendata.arcgis.com/datasets/11a058178b9d471292ae2571e84d9ca8/about","2017-04-21T19:48:58.000Z",NA,"United States","org:Organization","U.S. Department of Housing and Urban Development","vcard:Contact","HUD eGIS Help Desk","mailto:GIShelpdesk@hud.gov",TRUE
